stock_code,stock_name,industry_code,peer_stock_codes,peer_stock_names,business_tags,sector,industry,business_model,source
340440,세림B&G,311,014820|251970|008730|016590|002310|023600,동원시스템즈|펌텍코리아|율촌화학|신대양제지|아세아제지|삼보판지,software platform|chemicals|materials,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
340450,지씨지놈,262,226950|096530|127120|445680|475960|182400,올릭스|씨젠|제이에스링크|큐리옥스바이오시스템즈|토모큐브|엔케이젠바이오텍코리아,biotech|software platform,Health Care,Biotechnology,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
340570,티앤엘,281,028300|214450|214150|290650|491000|137310,HLB|파마리서치|클래시스|엘앤씨바이오|리브스메드|에스디바이오센서,biotech,Health Care,Biotechnology,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
340810,시선AI,287,012510|053800|356680|030520|475040|477850,더존비즈온|안랩|엑스게이트|한글과컴퓨터|스트라드비젼|마키나락스,general listed company,General Listed Equity,Listed Operating Company,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
340930,유일에너테크,282,009150|011070|353200|222800|020150|007810,삼성전기|LG이노텍|대덕전자|심텍|롯데에너지머티리얼즈|코리아써키트,semiconductors|electrical equipment|energy|software platform,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
342870,오아,298,021240|009450|192400|065350|284740|270660,코웨이|경동나비엔|쿠쿠홀딩스|신성델타테크|쿠쿠홈시스|에브리봇,software platform|holding company,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
344820,케이씨씨글라스,289,002380|300720|038500|003300|002030|183190,KCC|한일시멘트|삼표시멘트|한일홀딩스|아세아|아세아시멘트,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
344860,이노진,266,278470|090430|051900|483650|161890|192820,에이피알|아모레퍼시픽|LG생활건강|달바글로벌|한국콜마|코스맥스,general listed company,General Listed Equity,Listed Operating Company,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
347000,센코,282,009150|011070|353200|222800|020150|007810,삼성전기|LG이노텍|대덕전자|심텍|롯데에너지머티리얼즈|코리아써키트,semiconductors|electrical equipment|energy,Information Technology,Semiconductors,Electrical equipment and components manufacturing,NAVER_STOCK_INDUSTRY_COMPARE
347700,스피어,284,012450|064350|079550|047810|272210|032820,한화에어로스페이스|현대로템|LIG디펜스앤에어로스페이스|한국항공우주|한화시스템|우리기술,software platform|aerospace,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
347740,피엔케이피부임상연구센타,262,226950|096530|127120|445680|475960|182400,올릭스|씨젠|제이에스링크|큐리옥스바이오시스템즈|토모큐브|엔케이젠바이오텍코리아,biotech|software platform,Health Care,Biotechnology,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
347770,핌스,269,213420|108320|046890|171090|272290|265520,덕산네오룩스|LX세미콘|서울반도체|선익시스템|이녹스첨단소재|AP시스템,semiconductors|materials|software platform,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
347850,디앤디파마텍,286,196170|950160|298380|087010|145020|0009K0,알테오젠|코오롱티슈진|에이비엘바이오|펩트론|휴젤|에임드바이오,biotech,Health Care,Biotechnology,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
347860,알체라,287,012510|053800|356680|030520|475040|477850,더존비즈온|안랩|엑스게이트|한글과컴퓨터|스트라드비젼|마키나락스,general listed company,General Listed Equity,Listed Operating Company,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
347890,엠엑스온,282,009150|011070|353200|222800|020150|007810,삼성전기|LG이노텍|대덕전자|심텍|롯데에너지머티리얼즈|코리아써키트,semiconductors|electrical equipment|energy,Information Technology,Semiconductors,Electrical equipment and components manufacturing,NAVER_STOCK_INDUSTRY_COMPARE
348030,모비릭스,263,259960|036570|251270|263750|462870|192080,크래프톤|NC|넷마블|펄어비스|시프트업|더블유게임즈,gaming,Communication Services,Interactive Entertainment,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
348080,큐라티스,286,196170|950160|298380|087010|347850|145020,알테오젠|코오롱티슈진|에이비엘바이오|펩트론|디앤디파마텍|휴젤,biotech,Health Care,Biotechnology,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
348150,고바이오랩,316,214370|085660|376270|200130|144510|194700,케어젠|차바이오텍|HEM파마|콜마비앤에이치|지씨셀|노바렉스,biotech,Health Care,Biotechnology,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
348210,넥스틴,278,005930|000660|402340|042700|036930|007660,삼성전자|SK하이닉스|SK스퀘어|한미반도체|주성엔지니어링|이수페타시스,semiconductors|construction,Information Technology,Semiconductors,Semiconductor manufacturing or supply chain,NAVER_STOCK_INDUSTRY_COMPARE
348340,뉴로메카,299,034020|277810|241560|454910|267270|108490,두산에너빌리티|레인보우로보틱스|두산밥캣|두산로보틱스|HD건설기계|로보티즈,construction|industrial machinery,Industrials,Construction and Engineering,"Construction, engineering, and infrastructure projects",NAVER_STOCK_INDUSTRY_COMPARE
348350,위드텍,278,005930|000660|402340|042700|036930|007660,삼성전자|SK하이닉스|SK스퀘어|한미반도체|주성엔지니어링|이수페타시스,semiconductors|construction,Information Technology,Semiconductors,Semiconductor manufacturing or supply chain,NAVER_STOCK_INDUSTRY_COMPARE
348370,엔켐,283,373220|006400|247540|066970|450080|043260,LG에너지솔루션|삼성SDI|에코프로비엠|엘앤에프|에코프로머티|성호전자,semiconductors|battery|energy|software platform,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
348950,제이알글로벌리츠,280,395400|330590|451800|365550|293940|094800,SK리츠|롯데리츠|한화리츠|ESR켄달스퀘어리츠|신한알파리츠|맵스리얼티,real estate,Real Estate,Real Estate,Real estate ownership and leasing,NAVER_STOCK_INDUSTRY_COMPARE
350520,이지스레지던스리츠,280,395400|330590|451800|365550|293940|094800,SK리츠|롯데리츠|한화리츠|ESR켄달스퀘어리츠|신한알파리츠|맵스리얼티,real estate,Real Estate,Real Estate,Real estate ownership and leasing,NAVER_STOCK_INDUSTRY_COMPARE
351320,넥사다이내믹스,269,213420|108320|046890|171090|272290|265520,덕산네오룩스|LX세미콘|서울반도체|선익시스템|이녹스첨단소재|AP시스템,semiconductors|materials|software platform,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
351330,이삭엔지니어링,267,018260|307950|064400|377300|022100|181710,삼성에스디에스|현대오토에버|LG씨엔에스|카카오페이|포스코DX|NHN,automotive|software platform|construction,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
351870,차이커뮤니케이션,310,030000|214320|048550|089600|035000|216050,제일기획|이노션|SM C&C|KT나스미디어|HS애드|인크로스,media entertainment,Communication Services,Media and Entertainment,"Content production, distribution, and advertising",NAVER_STOCK_INDUSTRY_COMPARE
352090,스톰테크,298,021240|009450|192400|065350|284740|270660,코웨이|경동나비엔|쿠쿠홀딩스|신성델타테크|쿠쿠홈시스|에브리봇,software platform|holding company,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
352480,씨앤씨인터내셔널,266,278470|090430|051900|483650|161890|192820,에이피알|아모레퍼시픽|LG생활건강|달바글로벌|한국콜마|코스맥스,general listed company,General Listed Equity,Listed Operating Company,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
352700,씨앤투스,274,111770|383220|081660|009970|093050|007700,영원무역|F&F|미스토홀딩스|영원무역홀딩스|LF|F&F홀딩스,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
352770,셀레스트라,286,196170|950160|298380|087010|347850|145020,알테오젠|코오롱티슈진|에이비엘바이오|펩트론|디앤디파마텍|휴젤,biotech,Health Care,Biotechnology,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
352820,하이브,285,035900|041510|122870|079160|035760|253450,JYP Ent.|에스엠|와이지엔터테인먼트|CJ CGV|CJ ENM|스튜디오드래곤,media entertainment,Communication Services,Media and Entertainment,"Content production, distribution, and advertising",NAVER_STOCK_INDUSTRY_COMPARE
352910,오비고,287,012510|053800|356680|030520|475040|477850,더존비즈온|안랩|엑스게이트|한글과컴퓨터|스트라드비젼|마키나락스,general listed company,General Listed Equity,Listed Operating Company,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
352940,인바이오,272,051910|003670|086520|011790|010060|014680,LG화학|포스코퓨처엠|에코프로|SKC|OCI홀딩스|한솔케미칼,biotech|chemicals|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
353190,휴럼,316,214370|085660|376270|200130|144510|194700,케어젠|차바이오텍|HEM파마|콜마비앤에이치|지씨셀|노바렉스,biotech,Health Care,Biotechnology,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
353200,대덕전자,282,009150|011070|222800|020150|007810|098460,삼성전기|LG이노텍|심텍|롯데에너지머티리얼즈|코리아써키트|고영,semiconductors|electrical equipment|energy,Information Technology,Semiconductors,Electrical equipment and components manufacturing,NAVER_STOCK_INDUSTRY_COMPARE
353590,오토앤,270,012330|161390|018880|005850|204320|000240,현대모비스|한국타이어앤테크놀로지|한온시스템|에스엘|HL만도|한국앤컴퍼니,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
353810,이지바이오,268,003230|271560|097950|026960|004370|140410,삼양식품|오리온|CJ제일제당|동서|농심|메지온,biotech|food and beverage,Health Care,Biotechnology,"Packaged food, beverage, and consumer staples",NAVER_STOCK_INDUSTRY_COMPARE
354200,엔젠바이오,262,226950|096530|127120|445680|475960|182400,올릭스|씨젠|제이에스링크|큐리옥스바이오시스템즈|토모큐브|엔케이젠바이오텍코리아,biotech|software platform,Health Care,Biotechnology,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
354320,알멕,270,012330|161390|018880|005850|204320|000240,현대모비스|한국타이어앤테크놀로지|한온시스템|에스엘|HL만도|한국앤컴퍼니,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
355150,코스텍시스,278,005930|000660|402340|042700|036930|007660,삼성전자|SK하이닉스|SK스퀘어|한미반도체|주성엔지니어링|이수페타시스,semiconductors|construction,Information Technology,Semiconductors,Semiconductor manufacturing or supply chain,NAVER_STOCK_INDUSTRY_COMPARE
355390,크라우드웍스,267,018260|307950|064400|377300|022100|181710,삼성에스디에스|현대오토에버|LG씨엔에스|카카오페이|포스코DX|NHN,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
355690,에이텀,282,009150|011070|353200|222800|020150|007810,삼성전기|LG이노텍|대덕전자|심텍|롯데에너지머티리얼즈|코리아써키트,semiconductors|electrical equipment|energy,Information Technology,Semiconductors,Electrical equipment and components manufacturing,NAVER_STOCK_INDUSTRY_COMPARE
356680,엑스게이트,287,012510|053800|030520|475040|477850|298830,더존비즈온|안랩|한글과컴퓨터|스트라드비젼|마키나락스|슈어소프트테크,software platform,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
356860,티엘비,278,005930|000660|402340|042700|036930|007660,삼성전자|SK하이닉스|SK스퀘어|한미반도체|주성엔지니어링|이수페타시스,semiconductors|construction,Information Technology,Semiconductors,Semiconductor manufacturing or supply chain,NAVER_STOCK_INDUSTRY_COMPARE
356890,싸이버원,267,018260|307950|064400|377300|022100|181710,삼성에스디에스|현대오토에버|LG씨엔에스|카카오페이|포스코DX|NHN,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
357120,코람코라이프인프라리츠,280,395400|330590|451800|365550|293940|094800,SK리츠|롯데리츠|한화리츠|ESR켄달스퀘어리츠|신한알파리츠|맵스리얼티,real estate,Real Estate,Real Estate,Real estate ownership and leasing,NAVER_STOCK_INDUSTRY_COMPARE
357230,에이치피오,316,214370|085660|376270|200130|144510|194700,케어젠|차바이오텍|HEM파마|콜마비앤에이치|지씨셀|노바렉스,biotech,Health Care,Biotechnology,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
357250,미래에셋맵스리츠,280,395400|330590|451800|365550|293940|094800,SK리츠|롯데리츠|한화리츠|ESR켄달스퀘어리츠|신한알파리츠|맵스리얼티,real estate,Real Estate,Real Estate,Real estate ownership and leasing,NAVER_STOCK_INDUSTRY_COMPARE
357430,마스턴프리미어리츠,280,395400|330590|451800|365550|293940|094800,SK리츠|롯데리츠|한화리츠|ESR켄달스퀘어리츠|신한알파리츠|맵스리얼티,real estate,Real Estate,Real Estate,Real estate ownership and leasing,NAVER_STOCK_INDUSTRY_COMPARE
